posts,label
Someone you had sex with that absolutely no one could ever know? ,1
There was no one like that lol,0
Who was the most secretive person you ever had sex with? ,1
Secretive? No one,0
How are you so pretty  ,0
"Aw omg youre so sweet, Im not tho, its just snap filters and stuff lol",0
Would you like to know how your former sex partners rate your performance? ,0
I mean i guess? Pretty sure i already know,0
Whats something the world should know ab you ,0
Im a bitch,0
"Hell yea girl, youre smokin hot! ",0
Well thank you lol,0
Is there anything you have to do to avoid hell and make sure you get to heaven? ,0
Nah Im a pretty good person,0
How many in person and how many not in person? ,0
"I think 2 in person maybe 3. And not in person idk i dont look at dick pics lmao, so its just really from people sending unsolicited dick pics lol",0
Hfs bad bitch alert  ,0
Who me? Ty lol,0
Would you ever have sex for money? ,1
Definitely not,0
Do you have any G strings? ,0
Im over these questions lmao,0
Have you ever gotten a bikini wax? ,1
No thats too much money for something i could do myself by shaving lmao,0
Let's say you're in a place where you can be as loud as you want and the guy is really good in bed and his dick is big ,1
I guess I would be on the louder side in that scenario lmao,0
1/10 how loud are you during sex? ,1
HAHAHAHA thats a funny question but hard to answer bc it matters where i am lmao,0
What of the 2 most important parts of sxx what would you say you're best at? ,0
I honestly dont know lmao,0
How old are you ,0
22 but i look like Im like 16 lmao,0
What kind of underwear are you wearing? ,0
The normal kind lmao,0
My Christmas was great cant complain lol ,0
Same lmao,0
Right lmao how was your Christmas  ,0
Good! Hbu?,0
Describe the type of spouse you want in your life. State some of qualities. ,0
"Just make me happy, make me laugh, and be honest lmao",0
What do you think you do best ,0
Nothing lmao,0
We kill all the opps then we fuck on their sister's ,0
Ok,0
What do you feel like so many people don't like you  ,1
Idk lmao,0
So does that answer mean that you wear underwear ,0
I usually do lmao,0
If a baby is born are you gonna Yeet that shit at a wall? ,0
Lol no?,0
what do u think is the story of avengers the end game? ,0
Hopefully not tony stark dying thats for damn sure,0
What's the greatest thing in the world besides food? ,0
Food lmao,0
What phone do you have right now? Which one do you want? ,0
Honestly anything more than what i have my 6s sucks ass,0
What or who aggravates you the most? ,0
Most people lmao,0
What's your favorite late-night snack ? ,0
Anything sweet lmao,0
What is your favorite quote? ,0
Anything from one tree hill lmao oops,0
I'm sure you get that all of the time though ,0
Not really honestly lmao its nice to hear,0
What is the most important thing u have to do daily? ,0
Live lmao,0
come out and play cause u geyyyy come out the closet though  we dont care ur geyyyy ,0
"Idk if youre saying i am, but Im not lmao",0
What questions do you have about anxiety? ,0
"None, i know i have anxiety lmao",0
Have you ever liked someone & never told them? Why? ,0
HAHAHAHA cause Im a pussy ass bitch,0
Thoughts on those who have crush on you?? ,0
I mean Im not single so get in line ya might be waiting a while lmao,0
For how long have you been using ASKfm? ,0
Way too damn long,0
People these days needs to stop believing in fake celebrities accounts on here like seriously read there bios or look them up to see if they have an account on here?!?!  ,0
Bc most of you are literally being catfish and stop fucking role playing with random ass ppl too,0
I swear ppl are the stupidest and not that bright on here lol ,0
If you have something to say come at me and say it. I block crazy ppl on here for a damn reason bc they lie and arent honest with anyone,0
What is missing in your life that would make you very happy? ,0
A true and loyal boyfriend who doesnt live with another ass girl,0
What makes you angry? ,0
How ppl on here believe in fake ass celebrities,0
What's the movie that made you cry? ,0
I can only imagine omg,0
Should we forgive our enemies? Why/why not? ,0
Hell no,0
Are you allergic to something? ,0
Yeah fake ppl and bullshit,0
Bruno Mars or Drake? ,0
Ummm Bruno Mars all the damn way,0
Do you know who Banksy is? Do you like his art? ,0
I dont know who the hell Banksy is,0
im not fake ,0
You literally talk to fake ass ppl,0
What's your favorite photo that you've taken? ,0
This one of my besties my ride and die chicks,0
What magic words do you know? ,0
Abra Kadabra bitches,0
What movie star would you most like to meet? ,0
Sebastian Stan omg I would love to meet him,0
What freaks you out? ,0
Having to deal with some fake ass ppl on here,0
Do you ever dream of winning a lottery? What would you do with your millions? ,0
Yes all the damn time. And I would literally move out of my house and move into a apartment by my self,0
Do you like movies about UFOs and aliens? ,0
Hell no,0
Would you raise your child the way your parents raised you? ,0
Hell no I wouldnt,0
Would you leave your home country for the one you love? ,0
Ummm hell yeah I would,0
Would you like to be the first person stepping on Mars? ,0
Hell no,0
"I thought that by this time in my life, I'd... ",0
Be on my damn own living in a 1 bedroom apartment but nooo,0
Describe yourself in 3 words! ,0
Amazing and awesome and a good ass person,0
Have people taken photoshopping too far? What do you think? ,0
Hell yeah they do they literally need to stop,0
Do you believe in love at first sight? ,0
Hell yeah I do,0
What's one thing most people don't know about you? ,0
Im a nice person once you get to know me until you piss me off,0
"What do you think ASKfm has, that no other site has? ",0
Lying ass fake celebrities/ ppl,0
What's the best dating advice you have? ,0
"Dont date random ass ppl on Twitter, Instagram or ASKfm or kik that you dont know bc its called your being catfish",0
Do you like high heels? ,0
Hell no,0
What's the most annoying question people ask you on ASKfm? ,0
Idk bc ppl dont ask me shit on here,0
Do you believe that rude people should be hugged until they are nice? ,0
Hell no if there rude they should be in jail,0
Would you consider yourself good at giving advice? ,0
Hell yeah,0
Do you prefer to ask questions or answer them? ,0
Answer them but nobody is ever the fuck on here,0
Would shark cage diving interest you? ,0
Hell no,0
Whats your kryptonite? ,0
Who the hell are you??,0
What is a smell that you absolutely can't stand? ,0
Liars and bullshit smell,0
What makes you special? ,0
Im a very nice person once you get to know me. But if you piss me off then all hell will break down,0
What would you ask the President? ,0
Nothing bc I dont like our damn president,0
"Are your parents married, divorced or do you hardly even know them? How has it affected your life? ",0
Divorced and my mom remarried a asshole,0
Would shark cage diving interest you? ,0
Hell fuck no,0
Do you believe that rude people should be hugged until they are nice? ,0
Hell no they shouldnt,0
What makes you really mad? ,0
Nosy ass ppl who get into your business,0
How to raise your self-confidence? ,0
Tell asshole ppl off,0
What was the smartest decision you have ever made? ,0
For cussing out my moms fat ass husband,0
How do you usually express your emotions? ,0
Cry or bitch ppl out,0
Which was the moment when you felt really proud about yourself? ,0
When I stood up to my mom stupid asshole of a fucking lazy husband,0
What is one thing you would never wear? ,0
Sluty ass clothes,0
What are the most important lessons youve learned in life? ,0
Dont take shit from no one,0
How did you feel when you woke up? ,0
Like crap I went to bed with a stomachache and woke up with one ughhhhhhh,0
Are you afraid of heights? ,0
Hell yes I am,0
What is your favorite ice cream? ,0
Smores omg,0
What makes you lose your temper? ,0
Rude and annoying and stupid ass ppl,0
Which Marvel character is your soulmate? ,0
Bucky Barnes omg,0
"Would you forgive, if your beloved one cheated on you? ",0
Hell no,0
What do you have planned for this weekend? ,0
Not a damn thing,0
Which movie do you think is overrated? ,0
Baywatch bc it was nothing like the tv show at all and the had to put dick jokes in the movie,0
Whats the catchiest song youve ever heard? ,0
