,q_a,label
8315,"Depends on the person and knowing how they joke and if what they're joking about is funny and or just a joke sometimes you get a joker where you know on some kinda level what they said they really feel that way about you or what their joking about , it can get hurtful sometimes and  someone that's a true attention seeker pretends its just so hurtful to get attention and start drama to get their name out there , their  15 min of fame kinda shit . But I love joking around if its playful with no harm done cause I can take some shit till you turn into a complete jackass rude as fuck about it just to be hurtful and now a days people get so up tight about shit and it's easier to just keep to yourself unless you know the person pretty well and sometime you can't tell what a jokes true meaning is and could mean several different things  it can be rude and cruel towards me or you , I might over think it but I never call them out on it for only attention seeking or seekers do that shit .waaa waaaa fucking stop your whining and enjoy shit instead crying a river if you think it's going trigger shit from you then remove yourself from the jokes no one ask you to sit there and take if you can't handle it that's not a true comedians intention they mostly just call shithead out on their bullshit believe me your really not that important to them so get over yourself so that's how I see it anyways . Have a great day friend hope you still have great funny bone in your body we will get along just great. Have a great day or night stay blessed much loves .",0
8316,How often do you wear colorful underwear? ,0
8317,"I like darker sexy underwear O am miss fancy pants when I can afford it , but my ass is getting old  and I don't  wantto start wearing  grannypanti's so I would rather weare nada thing . And feel free specially right after shaving hate when you shave and your panti's rub against the panti line and cause small bumps or razor burn .",0
8318,What do you like to talk about the most? ,0
8319,"Things that make you laugh the more the conversation goes on the deeper and funny we get going back and forth each one of use saying even more funny shit where at the end we are both sitting deep in the couch sinking in from all hilarious Sketchy shit we both just came out with where we are glad no one else was around cause we know we probably was or said some thing others would be offended and turn it to shit show and take good moment and cause a scene to get attention on them and to make you feel like a ass , So please me someone I can be real with just have a great comedic fun convos with I hope you do exist .",0
8320,Has that happened on multiple occasions? ,0
8321,"Yes it has , I mean I don't  cry a lot hmm well I don't think I do but I have had at least 3 men tell me the same thing my eyes tell a lot about me and I guess when I cry you can see the deepness of passion , pain even how deeply I love and it hurts almost as if I had my heart bleeding on the outside of my chest and you can see my  veins pouring out stories It speaks volumes . And I guess men the men that has seen this find it some how hot attractively weird as if its sends power or energy to their souls hmmm yeah really weird shit  .",0
8322,Two people that flirt a lot and it's obvious that they like eachother? ,0
8323,"Hmm never had that problem but I have had a man always make fun of me tell people he couldn't stand to be around me and I couldn't stand him for being such a rude jerk  til one night  hmmm we got drunk and it brought something to life between the two of us something unexpected and before we did the hmm water the new flowers he told me that I'd better not tell anyone and even tho we're doing the deed not to get feelings , so I was like I am down now get to good part and do me good  ,story short it must of hit him good cause we where together everyday for 4 years and he could not handle any other man even looking my direction and still to this day he'll tell me I was the best he has ever had and he been with a lot of women so I still get flatter even tho I never let him touch me again we still be friends I will stand by his side till the day I die and he I know for sure do the same for me . I am glad I met him he taught me so much I thought everything was just in fantasy books  I am not talking about romantic way but a erotic sexual feeling I didn't  realize how a woman could truely feel when you are felt up in the right way and your emotion are met in the right way makes it easier so you , girl , women , that think orgasm are a myth believe me they are very much real and you'll find right to man or woman or maybe even through one by yourself it will happen and you may even cry the first time because it sets off so many feeling at once your brain can fathom what the heck just happen. So good luck my women good luck free yourself from shame and insecurities and just relax is the key allow yourself to feel and have confidence you got this and letzdothis  all women should know what they like not what a wants or likes learn from eachother grow with eachother and most of all enjoy eachother .",0
8324,"If you had a warning label attached to your head, what would it say? ",0
8325,"Filled with a bunch of broken pieces and maybe even some pieces missing pieces . A cracked pot , unsteady handle , open only if you're planing to give a shit cause may go off without any warning .",0
8326,Do you like to make new friends??? ,0
8327,Sometimes if they are not full shit and real not fake as shit I am very picky I don't like drama or untrue  friendship where you are aware of how they are different when they are looking for what you have to offer to suit their needs and as soon as they get it they become what hmm who's Frank and hmm do we even know a Frank kinda person . You feel me and get what I putting down ?,0
8328,Are you harassing people? ,0
8329,"No way I never would do that , but if I had a problem with someone I would talk a lot of shit to myself about why I have a problem with them until it no longer bothers me
What sound annoys you the most?",0
8330,Do you talk to yourself?or talk out? ,0
8331,"I talk to myself to myself and sometimes outloud , shit I more scared if one day I answer myself back outloud .",0
8332,Whats the worst thing you have forgiven to someone? ,0
8333,"This is rough question I have gave forgiveness for to many bad behaviors that has been put  a pond me things no one should have to give forgiveness for , after years of therapy still I get nightmares thinking of the shit .",0
8334,What are you interested in? ,0
8335,Getting my shit together,0
8336,What frustrates you the most? ,0
8337,Not having a damn car right now !!!!!!!!!,0
8338,Hey hru.an ok that scary Beats mine run gangs an been shot .so we crazy Irish ppl ,0
8339,When I was 17 years old I met my ex husband on are first date we went to get fish and chips and we started to play a Arcade game and ask this Chinese  guy how to play he didn't  speak English and started a fight next minute we knew there were like 50 Chinese  gang dudes chasing us down the streets of Toronto  and one drop his marchetti  I picked it up and started chasing them away from my ex because one of them had stab my ex with a letter opener and he bleeding everywhere and was like come on bitches and one of the Chinese  guys was like your a crazy bitch give the marchetti  I was like come Mother fuka bring it I will slice you a new ass after that they never messed with me again I thought I was kinda ninja queen swinging it around like they were numb chukes and that's when my ex said I am going to marry that bitch ... Haha,0
8340,Does ppl looks or humor more attractive ,0
8341,Humor I love a good hard belly laugh specially one that brings tears to eyes or someone you can't help to be attracted to with all the crazy dorky funny shit they do specially when they don't  realize they are being funny and it just comes naturally  cause sometimes if they try to hard it just makes them look needy for attention,0
8342,what do you tend to do when you get really angry? ,0
8343,Walk away and find a place to cry alone til I can pull my shit together .,0
8344,"If there was a tv show about you, what would it be called? ",0
8345,Boring as shit  .. Haha,0
8346,"Oh yes there no one btr than anyone.but ppl think that way or act .I just beat there ass back to reality..i fought in MMA for that reason,to fight ppl in MMA that think there bad. ",0
8347,"I am to good for my own good and people like to treat me as if I am not worth the time because I stay quiet and go about my day because I am done with being miss treated because I don't  have money to go lunch or because I can't  dress to impress  , all that matters to me I have a roof over my head food for my children even if it's very little and everything I have I worked hard for and no one gave me shit in life did it all by myself so they can suck a dick I will slap them with grr sorry little rough on that one",0
8348,"Tinman got a heart, Scarecrow got a brain, Lion got courage...what do you get? ",0
8349,Either knowledge wisdom or God damn it to finally be beautiful outside as I am in .,0
8350,Watching a horror movie burns about 200 calories. So would you rather go for a run or watch how Freddy Krueger is doing? ,0
8351,I rather watch any other horror freddy can stay in some bad shithead dreams that deserve freddy chasing them guess I am running even tho that's freddy's favorite thing to do to you is to watch you runn for your life .,0
